mass,x,y,z,vx,vy,vz
1.915874364201799462e-01,7.416646137170639363e-01,2.838407329028583836e-01,-9.756077977149696379e-03,-8.411793830034697805e+01,2.197968472606575858e+02,0.000000000000000000e+00
1.192028173804617341e-01,-4.680034571879788663e-01,-1.675780542363960735e-01,-1.532962890920705999e-02,8.817127189610384619e+01,-2.462402386760479942e+02,0.000000000000000000e+00
9.235485867121906445e-01,-9.004368730668327325e-02,1.221172239139853011e-01,-3.998003101999099418e-02,-1.766406009675706628e+02,-1.302467459495450441e+02,0.000000000000000000e+00
2.706197003039012006e-01,4.710077434893283899e-02,-1.144362904250038337e-01,-2.129640177999927303e-02,1.772854013834766818e+02,7.296880783981285390e+01,0.000000000000000000e+00
1.893404956040049547e-01,-9.197147100603986214e-02,3.468366742287507659e-02,-1.328329250709782416e-03,-5.665603138352965118e+01,-1.502360890553032675e+02,0.000000000000000000e+00
9.127986614663736731e-01,6.424800392176466257e-01,-7.701570712499260507e-01,-1.229474391736179451e-02,1.715198178951338832e+02,1.430851750137453848e+02,0.000000000000000000e+00
7.178381856074188549e-01,-2.755490187875466596e-02,-1.537368925122863626e-02,5.894373763034259361e-02,5.672000720644167160e+01,-1.016616251047777979e+02,0.000000000000000000e+00
1.942453971522505873e-01,-9.250776915549660528e-02,-3.414609910849977087e-02,-1.310043784759249569e-02,5.611159674629148242e+01,-1.520161533608430489e+02,0.000000000000000000e+00
6.675905482348816200e-01,-3.652586796399348579e-02,1.000610728557254497e-01,-5.917254841551040923e-03,-1.604961490098853005e+02,-5.858683082398169972e+01,0.000000000000000000e+00
3.500104011639895707e-01,2.234001849999843470e-02,5.920965823961363284e-02,-1.768765852491211571e-02,-1.072637766347016992e+02,4.047101141340032626e+01,0.000000000000000000e+00
9.667722273174363112e-02,-4.295305302520254637e-02,9.308762378231739965e-02,-3.498364859416389083e-03,-1.506321503291270005e+02,-6.950559566884456331e+01,0.000000000000000000e+00
3.073662247583906493e-01,-8.703675529350217432e-02,-6.773708299759366447e-02,-3.102091282166670461e-02,1.105246234068670645e+02,-1.420153359971480711e+02,0.000000000000000000e+00
3.429477089120080979e-01,-5.207784387157123884e-01,-1.206371788856314353e+00,-3.231575411604528658e-02,1.969347605327419046e+02,-8.501473431861678876e+01,0.000000000000000000e+00
3.247211345442192476e-01,3.417724976812002713e-01,-8.134338570424878845e-02,1.029184301068619134e-01,6.269636686537432269e+01,2.634251539150845929e+02,0.000000000000000000e+00
1.260086908249331006e-01,-1.188247805483488634e-03,-4.151409868665978560e-03,3.554423726077943907e-02,6.281943374636069422e+01,-1.798065155026840856e+01,0.000000000000000000e+00
2.468247435345179430e-01,-4.896908038278307423e-02,1.261107007333963081e-01,5.569764330196850383e-02,-1.966856682898363999e+02,-7.637350553612310478e+01,0.000000000000000000e+00
9.972098816674859201e-01,5.637981756627042512e-03,9.625749135437530746e-02,4.111910837460304100e-03,-1.580089844006386954e+02,9.254882491735278549e+00,0.000000000000000000e+00
2.579671158530310038e-01,-3.348285839843934131e-01,-1.907068945403554427e-01,8.449103893152350164e-03,1.336607904957048163e+02,-2.346713962480325790e+02,0.000000000000000000e+00
7.074491897973409493e-01,2.170118477251898048e-01,-1.181981789300170504e-01,-3.836213510776358138e-02,1.254412750198743680e+02,2.303101716075035199e+02,0.000000000000000000e+00
8.434787399847829548e-01,4.506972089353052796e-02,1.554003292157290009e-02,-2.409169499575952722e-02,-3.099569924285620814e+01,8.989475896386643683e+01,0.000000000000000000e+00
3.291020044042068937e-01,4.000766461268439461e-02,4.919761237780777979e-02,-1.000894322675003039e-03,-8.618648318796080332e+01,7.008713933211294034e+01,0.000000000000000000e+00
1.223829142908366280e-01,1.399124484924828549e-01,-4.046888465013486202e-01,8.463006804719179488e-02,2.521841558015962903e+02,8.718723783531189042e+01,0.000000000000000000e+00
5.288668272127452497e-01,1.469099423852552634e-02,-1.581459898651699780e-01,5.667838213438280981e-02,2.268494283846367523e+02,2.107320993882177262e+01,0.000000000000000000e+00
1.348645527535969335e-01,1.310090409210371010e-01,1.144037597634978837e-01,6.450886197336698491e-03,-1.521654558415838494e+02,1.742517070446742196e+02,0.000000000000000000e+00
9.310985623493700514e-01,5.454883702750996655e-01,-2.916431521368529345e-01,1.049416142802697682e-04,1.178509131922136248e+02,2.204279514249888337e+02,0.000000000000000000e+00
1.123477361577796679e-01,2.456561622003821388e-01,-2.377397061061562178e-01,1.100714336578255681e-01,1.884261533238989443e+02,1.947005253849397945e+02,0.000000000000000000e+00
7.714411724897198841e-01,1.009516742617896645e-01,5.734232893443155232e-01,2.499580853611838710e-03,-2.495616896530749500e+02,4.393555488631605499e+01,0.000000000000000000e+00
2.567903595424609886e-01,-9.345020257804578789e-03,-1.863829797256563725e-02,-2.863179789227006649e-03,3.505355106710806723e+01,-1.757543233358984835e+01,0.000000000000000000e+00
1.009041114723571830e+00,6.909182114757740634e-02,1.408749003951220991e-01,7.262505530194068859e-02,-2.070486958376898485e+02,1.015466305320074980e+02,0.000000000000000000e+00
5.231496103444420731e-01,-1.764436783495596309e-02,6.103100822391609864e-04,1.630283321069197350e-02,-1.540551972921931689e+00,-4.453812327558746631e+01,0.000000000000000000e+00
3.463490958447180690e-01,-7.429389013186810109e-02,1.642769085424136410e-01,8.566607487488529099e-03,-2.143557769756745017e+02,-9.694195419833044980e+01,0.000000000000000000e+00
3.295762658005973456e-01,-1.378461061981712810e-01,2.686338136426599452e-02,-6.793453704904937884e-03,-3.941539158633759854e+01,-2.022551882347985952e+02,0.000000000000000000e+00
4.644123965284715494e-01,3.809251609819131607e-02,-3.835644284550807637e-01,-1.259538175356975098e-02,2.687336481966012798e+02,2.668845195391610758e+01,0.000000000000000000e+00
2.341686599069371377e-01,-1.713658149502999550e-01,-4.473513295202201367e-02,-5.669511793650112985e-03,5.892547083388916462e+01,-2.257244063990901566e+02,0.000000000000000000e+00
7.957097992660554509e-01,2.533396126415122795e-01,-2.007011413784687975e-02,3.038608135430301282e-02,2.081120288577129074e+01,2.626941751040202462e+02,0.000000000000000000e+00
2.424873086670330524e-01,-1.021606488864018961e-02,9.186595186522300560e-02,-6.218766305777782138e-02,-1.752911780345281443e+02,-1.949346861211638426e+01,0.000000000000000000e+00
9.327894046917652171e-02,-2.194723011578790794e-01,1.012711856827000767e-01,5.804611214097140509e-02,-1.097367118821167651e+02,-2.378185711553447845e+02,0.000000000000000000e+00
6.188042275323213381e-01,-4.323163122384996587e-02,-3.578719871079803078e-02,-2.246017832249666557e-02,6.785638326491302053e+01,-8.197182912245685316e+01,0.000000000000000000e+00
7.361071568375360252e-01,-9.625203181212794723e-01,-4.314415313145670283e-01,-3.587744410651917681e-02,9.048230565228710987e+01,-2.018606260631119937e+02,0.000000000000000000e+00
4.404068217851592748e-01,3.335577732441621923e-02,1.553667318818137411e-02,-3.090120462840269602e-02,-3.640670205635152712e+01,7.816176810823260723e+01,0.000000000000000000e+00
1.858677915093896182e-01,-2.481958833050872393e-01,1.649321334009087522e-02,1.455643959236964900e-02,-1.737556917466904594e+01,-2.614738953720383847e+02,0.000000000000000000e+00
5.836097720421340451e-01,-8.009348998819075527e-02,-3.890393159732087880e-01,-9.981457850755197370e-02,2.632162199554061885e+02,-5.418965336444182412e+01,0.000000000000000000e+00
4.160284321590569934e-01,-3.058364213932454612e-02,8.238684727325643053e-02,-5.217584239307131166e-02,-1.550899886909571137e+02,-5.757249937947094054e+01,0.000000000000000000e+00
3.717406818330729612e-01,-7.066432649946176037e-01,1.311312337541849782e-01,2.425713193785387911e-02,-4.398955132990830208e+01,-2.370519920195798704e+02,0.000000000000000000e+00
1.276626510286955063e-01,-2.229344700152055547e-03,-3.307562229413250898e-02,-8.226528041440563099e-03,6.232669397233516406e+01,-4.200909166563836727e+00,0.000000000000000000e+00
7.805878087147500866e-01,-5.240896446517573359e-02,7.627973759954047306e-02,-3.378420209670227048e-02,-1.325672694894843460e+02,-9.108202957375688413e+01,0.000000000000000000e+00
2.673949409507602182e-01,-3.461331649967337998e-01,1.598268675622734336e-01,-3.049243810752653300e-02,-1.132715280464159520e+02,-2.453093970038922862e+02,0.000000000000000000e+00
3.082010162409902776e-01,1.479912480827864640e-01,3.090013139324456620e-02,-6.331485847773810766e-03,-4.396682122657905012e+01,2.105720737801356961e+02,0.000000000000000000e+00
4.409263840663554812e-01,-2.125105756045334582e-01,2.134300332306508785e-01,-4.462828117947369166e-03,-1.910668915108115300e+02,-1.902437744085042084e+02,0.000000000000000000e+00
1.022854438360052853e+00,3.568177702760994691e-02,-5.659692398899461852e-01,-4.161813047105655805e-01,2.419195898427691134e+02,1.525192582031326083e+01,0.000000000000000000e+00
4.440220045592127018e-01,2.768523933932995340e-01,4.092488791128205960e-01,1.284761305187116440e-02,-2.168728823408302731e+02,1.467121343577587709e+02,0.000000000000000000e+00
3.603923387718735993e-01,-2.931661280320291968e-02,1.137320771647139656e-01,-7.235933523943860468e-04,-1.773456442715039429e+02,-4.571422341924233024e+01,0.000000000000000000e+00
1.897446679986908302e-01,-3.959223597261190553e-01,-3.376811857911260484e-01,-1.271278192332664370e-03,1.683117093668678024e+02,-1.973410777563617273e+02,0.000000000000000000e+00
2.595446197706777203e-01,-3.669918369850645040e-02,2.355807712726312175e-01,1.006120500660501182e-02,-2.563297035914832804e+02,-3.993148858741523810e+01,0.000000000000000000e+00
8.432393415593342212e-01,8.099539625856830294e-02,-2.524872858924568919e-01,-2.996651246669847224e-03,2.525790069579545900e+02,8.102481945910288630e+01,0.000000000000000000e+00
1.471368880238473897e-01,-2.694139159987947174e-01,-1.528749514987880476e-01,-2.126102136920479668e-02,1.333665770714844143e+02,-2.350340028887500807e+02,0.000000000000000000e+00
8.273032620367283263e-01,1.413247137514516139e+00,-1.106766645316624498e+00,-3.363562035224689634e-02,1.314673364741398700e+02,1.678726384960610574e+02,0.000000000000000000e+00
2.773268458487295196e-01,3.004450921064066304e-01,-1.139479210283439112e-02,-5.334047399722102040e-02,1.022980125697142917e+01,2.697279207153328002e+02,0.000000000000000000e+00
1.095855931520746396e-01,5.246902357530608407e-02,1.206697110934427941e-01,2.187527022684263023e-02,-1.828805420957977503e+02,7.951923799053989228e+01,0.000000000000000000e+00
2.191456105952117595e-01,-4.428923933521593248e-02,-1.046947107917117342e-01,-1.811905119632894676e-02,1.662944567946060488e+02,-7.034791864269703865e+01,0.000000000000000000e+00
6.330842968152115002e-01,5.522257224064540393e-02,-9.037862532671213367e-02,-1.017475917300136173e-02,1.455074908830966933e+02,8.890706068829709352e+01,0.000000000000000000e+00
3.090053275478650274e-01,-2.065171454469937138e-03,-1.805487361494188901e-03,4.025788270762252485e-02,4.817368691352326948e+01,-5.510253086903175301e+01,0.000000000000000000e+00
1.208820517711061970e-01,-9.519806400379730860e-02,-2.646063816104055610e-01,-7.212155170993765629e-03,2.518453112673431065e+02,-9.060698353218390366e+01,0.000000000000000000e+00
6.054536387799546171e-01,-1.522042775849532514e-01,1.882511146013548520e-01,-2.748894135141596168e-02,-2.027473800252932108e+02,-1.639247585563545897e+02,0.000000000000000000e+00
2.657457890729627015e-01,1.642455468912928374e-01,1.574659991408468018e-01,-8.173956178806936201e-02,-1.801070454941318815e+02,1.878613818066144745e+02,0.000000000000000000e+00
7.453274383338901465e-01,-3.645144791048461619e-02,-7.408605704543344203e-03,6.470414534741074364e-02,2.551714769748051737e+01,-1.255481823723517891e+02,0.000000000000000000e+00
2.397198964191692427e-01,-1.619329172116106275e-01,-7.593711492262680926e-05,-1.692020602486755607e-03,1.046603266029215024e-01,-2.231840387984120468e+02,0.000000000000000000e+00
1.484534011954844190e-01,1.878620065064441902e-01,8.502391833046632486e-02,-2.545051052919226897e-02,-1.026180966233609837e+02,2.267366867357009141e+02,0.000000000000000000e+00
6.145632050284298709e-01,6.741790950102982682e-01,6.149504275436972200e-01,-6.556765710266244662e-01,-1.474831795273285309e+02,1.616879541008374872e+02,0.000000000000000000e+00
3.560987219406487325e-01,-9.521661526562931466e-02,2.052324141812171196e-02,1.775747158482187532e-02,-3.401921340979802011e+01,-1.578305438642804290e+02,0.000000000000000000e+00
2.984565772025110642e-01,1.107242831923784809e+00,-1.016446493131108325e-01,5.573674218108837231e-03,2.004013358795193156e+01,2.183026299564666317e+02,0.000000000000000000e+00
3.329201469381332656e-01,2.706755006699168575e-01,-1.037421734754393893e-01,2.030012992447566278e-03,9.613600751391200561e+01,2.508301213912350249e+02,0.000000000000000000e+00
1.571482250507138523e-01,-1.685470563724970061e-01,-2.852786286427261842e-01,2.482316567407916730e-01,2.311225620801390619e+02,-1.365508088888886391e+02,0.000000000000000000e+00
5.640445466430177301e-01,-7.169186081815524803e-02,-3.013306704849453288e-01,-1.042665433333623062e-02,2.628662979252078458e+02,-6.254051077611516973e+01,0.000000000000000000e+00
3.020298724326562212e-01,-4.001925408185302846e-02,-1.022565462688726640e-01,-6.121622709758227365e-02,1.786718883105466773e+02,-6.992526108581100175e+01,0.000000000000000000e+00
2.009528086832007288e-01,-5.051252564612440654e-02,1.153893558169927502e-01,-4.883582628786249658e-02,-1.841599384436627815e+02,-8.061734592207766070e+01,0.000000000000000000e+00
2.225420118882080467e-01,-2.331582759249287984e-01,-1.274949803460869724e-01,-4.365644406193018578e-03,1.273125533351594498e+02,-2.328246599093449731e+02,0.000000000000000000e+00
3.589126485629965391e-01,-9.876005370199646138e-02,1.580705566090898767e-02,1.621372330421214092e-02,-2.597376459609590071e+01,-1.622800881695595194e+02,0.000000000000000000e+00
3.234190024748099801e-01,2.003589595951292546e-02,6.516906511861139673e-03,-1.590527508747677232e-02,-1.509066513826476985e+01,4.639547860933993917e+01,0.000000000000000000e+00
3.646447086729868170e-01,4.069423361811199125e-01,4.125246108483832108e-02,7.517229999601838207e-03,-2.710626400094529842e+01,2.673946258624803249e+02,0.000000000000000000e+00
5.078833199473393734e-01,8.906281678111618860e-02,-2.791661603347507792e-01,-2.472439670688726665e-02,2.563019711574325470e+02,8.176841874552881961e+01,0.000000000000000000e+00
1.113408476930092705e+00,-2.301486306663387549e-01,-6.320045241975180694e-02,1.565737799038341427e-01,7.100528508510913639e+01,-2.585704454119326101e+02,0.000000000000000000e+00
2.701121095957033091e-01,4.421866127071562985e-02,1.863892877678297311e-01,-4.109011878873719548e-03,-2.348377295009599379e+02,5.571248293690393183e+01,0.000000000000000000e+00
2.522325373488226719e-01,2.892239050141016121e-01,-7.074384108015462080e-02,7.111822789412280965e-02,6.414400476490496317e+01,2.622416207275072111e+02,0.000000000000000000e+00
1.172856396676887208e-01,6.471449263932996764e-03,-8.285657795745497364e-03,-5.377953516639739917e-02,7.671512859426090358e+01,5.991776087213922608e+01,0.000000000000000000e+00
2.369547816657657791e-01,-9.347528691707973625e-02,-3.628213875104067121e-01,-1.199567611250905441e-02,2.619484372639078060e+02,-6.748694033375340950e+01,0.000000000000000000e+00
3.492755618384386085e-01,2.267690447235041484e-01,-9.564400242339779479e-02,1.212815037142442320e-01,1.036501677963227763e+02,2.457514213233405087e+02,0.000000000000000000e+00
9.608318425752087055e-01,5.979116011469692848e-02,1.732717641929028829e-01,6.912367380381350540e-03,-2.239834010767112318e+02,7.729030439086716342e+01,0.000000000000000000e+00
1.320902140480520182e-01,5.150564712043947946e-01,7.575981173570252303e-02,-1.982029344151980954e-02,-3.773611060414536666e+01,2.565506370654080115e+02,0.000000000000000000e+00
2.758762187885280825e-01,-1.284379903558054425e-01,1.070566172308686469e-02,1.885907032086672763e-05,-1.620143277178454966e+01,-1.943718678879286301e+02,0.000000000000000000e+00
7.216415376397665726e-01,2.460334686254113945e-01,-1.136700844073108840e-01,-2.394762925350984312e-02,1.117210068769364284e+02,2.418147834021334575e+02,0.000000000000000000e+00
7.675265547842717861e-01,-1.806315013842401118e-01,6.031317361565909085e-02,-2.803703363507715346e-02,-7.658303052466868621e+01,-2.293579819290831665e+02,0.000000000000000000e+00
2.426683941329369487e-01,-1.700973122108164273e-02,-4.389256431615879556e-03,-1.968817733210345700e-02,1.218453881045121889e+01,-4.721887031382968303e+01,0.000000000000000000e+00
2.227738373810566608e-01,6.149288093126883091e-03,-8.506479801490782200e-02,-2.304886153031167340e-02,1.471300952724276669e+02,1.063595475581808358e+01,0.000000000000000000e+00
3.444869359244573381e-01,-1.044483708475767506e-02,-1.210892833670224218e-02,-1.128099487100025881e-02,2.768186376704965213e+01,-2.387763385905318003e+01,0.000000000000000000e+00
9.120007078388898958e-02,-9.805509307210694692e-01,5.319778109407307110e-01,-2.578329089152468778e-02,-1.044790358530686092e+02,-1.925776108319306559e+02,0.000000000000000000e+00
2.794206156320235279e-01,-1.408696832055241106e-02,9.669936416462014683e-02,-3.320362404002229206e-02,-1.649225331159997552e+02,-2.402558196137928448e+01,0.000000000000000000e+00
4.405496130135005961e-01,-1.172488156208619375e-01,5.891849075404012592e-02,-3.211034866558155204e-02,-9.026249846923019504e+01,-1.796239330820163786e+02,0.000000000000000000e+00
1.371931511511470803e-01,1.881109732716904348e-01,-6.927168065083544324e-02,1.357382740850643366e-02,8.496529285052044145e+01,2.307278209834055929e+02,0.000000000000000000e+00
6.267636762284322094e-01,5.587231624131974161e-01,-1.142161510570814248e-01,-2.981501015774239843e-02,5.096697773445315249e+01,2.493205270435449563e+02,0.000000000000000000e+00
1.133736827059591834e-01,-1.357237299263337749e-01,6.314417011870435137e-02,-3.623001730355746020e-02,-9.164022286907582782e+01,-1.969738906329725694e+02,0.000000000000000000e+00
4.085955083146727285e-01,-1.952352802635416440e-01,1.488952563084931791e-01,-2.269612554428635312e-02,-1.585443263562171126e+02,-2.078873884754166852e+02,0.000000000000000000e+00
1.916646213251799180e-01,-5.374711721213212834e-02,1.969208541846064267e-02,-4.806688939008485484e-02,-4.413098963679755116e+01,-1.204500905969440794e+02,0.000000000000000000e+00
8.832200317233952491e-01,1.002528224476731733e+00,-9.989688123828552313e-02,-3.886297550513950760e-03,2.212819359361900595e+01,2.220703825715249025e+02,0.000000000000000000e+00
2.201008576731927624e-01,-1.483411688295419584e-01,5.012282480341112567e-01,-5.086394021040759744e-02,-2.482626823346248557e+02,-7.347466272844465607e+01,0.000000000000000000e+00
1.291826534168822871e-01,6.244274202663975190e-04,1.274200797709758477e-02,-6.355700141683906512e-04,-2.422141606445660145e+01,1.186980605844262238e+00,0.000000000000000000e+00
2.947520945077173327e-01,2.218808873377851529e-02,-2.079053377707592784e-02,3.152615184315608887e-03,3.840987130179502174e+01,4.099181107302496940e+01,0.000000000000000000e+00
2.742570475589486412e-01,-6.729911733954153930e-02,3.095622801353037912e-01,2.655266343733023171e-01,-2.623621862824044797e+02,-5.703777460341993333e+01,0.000000000000000000e+00
1.834080324709303211e-01,2.529589108617611437e+00,6.920484137668985181e-01,1.473493862129821377e-02,-5.873747877657182670e+01,2.146983991656408932e+02,0.000000000000000000e+00
4.142558818125931519e-01,1.461169228760139660e-01,3.630662406382761942e-01,-1.990333887537312774e-01,-2.473486929112316943e+02,9.954610437493553832e+01,0.000000000000000000e+00
2.021158925103834769e-01,1.470027613342159145e-01,-7.960756763820368842e-02,-1.093423078835898885e-02,1.081356412079198179e+02,1.996824966246253155e+02,0.000000000000000000e+00
2.944077844575573311e-01,-8.517890686683270152e-02,1.533183602911560306e-01,2.402703123835812915e-02,-2.038394197467532649e+02,-1.132468343479894770e+02,0.000000000000000000e+00
2.662254247045584554e-01,-2.376623732641235109e-01,-2.858808126074097178e-01,-3.117779555398464408e-03,2.080926778488367859e+02,-1.729944700568526912e+02,0.000000000000000000e+00
8.042041957161386589e-01,-8.031509136479017541e-02,1.725883715179428735e-01,-1.779316304522549422e-02,-2.186281232513582040e+02,-1.017399813174547063e+02,0.000000000000000000e+00
5.594442909077281811e-01,-1.933167836675508677e-01,2.910008917753517665e-01,2.014554605648408159e-02,-2.257956255326737960e+02,-1.499998293059404659e+02,0.000000000000000000e+00
1.112486252868838121e-01,-1.139113266537991331e-01,9.943393944707186460e-02,1.175053160083552525e-02,-1.416425031045134801e+02,-1.622653746690625383e+02,0.000000000000000000e+00
1.866148566557555011e-01,7.222547970355992775e-02,9.511314577919235402e-01,5.547288042065945390e-03,-2.250304278578991841e+02,1.708799605647121211e+01,0.000000000000000000e+00
4.086110074365713607e-01,8.668802782045757771e-02,4.886335721616417299e-02,-1.993565607585025962e-02,-8.079999573281831715e+01,1.433465213409923251e+02,0.000000000000000000e+00
3.586660528835869388e-01,3.635491218217059423e-02,-3.722897580217807839e-02,3.790855605593598798e-03,6.657539604921592513e+01,6.501233581399975492e+01,0.000000000000000000e+00
3.225999901923156665e-01,-3.967563502075483473e-01,1.129048755489694550e-01,6.351307524566882079e-02,-7.341330502536658287e+01,-2.579799571711566841e+02,0.000000000000000000e+00
3.661495981340120442e-01,1.071541087284402782e-01,-6.473658068763885054e-02,1.732324740754893552e-03,9.894259761444448031e+01,1.637730283254970232e+02,0.000000000000000000e+00
9.093789343478356768e-01,-1.550221620065032890e-02,-3.232156859408644167e-01,-3.270156546006434961e-02,2.705418195608858127e+02,-1.297584851410186957e+01,0.000000000000000000e+00
8.854044634880027520e-02,8.541200974151723357e-03,5.700739157358308482e-03,-3.852499749002540053e-02,-4.017356203849645624e+01,6.019052227208995021e+01,0.000000000000000000e+00
5.727867677883977660e-01,-1.644829725074512528e-01,-3.250925653035239837e-01,-1.668701165286134037e-03,2.416588928357020905e+02,-1.222690927716673315e+02,0.000000000000000000e+00
1.555265673399768012e-01,-2.893722377688492248e-02,-5.975277179648240400e-02,2.258464769311624432e-02,1.092553762360897025e+02,-5.291047052578070264e+01,0.000000000000000000e+00
4.327754748996657796e-01,-5.563261006337156811e-01,9.348224620680242736e-02,3.039407212531195640e-02,-4.226757020619180594e+01,-2.515403027870486028e+02,0.000000000000000000e+00
2.883834425655008027e-01,-1.903820633533344353e-02,1.772209869358884818e-02,-3.605083091531327555e-02,-5.463118591470328056e+01,-5.868829689817396655e+01,0.000000000000000000e+00
