mass,x,y,z,vx,vy,vz
2.638679124469832105e-01,6.144031060160293212e-02,-1.977295512430085264e-02,3.560092745069932951e-02,3.231120728256394159e+01,1.004002992407387040e+02,0.000000000000000000e+00
1.122672703803343275e+00,-1.991949479623322528e-01,1.546387671878364789e-01,-2.560814628629874082e-03,-9.020161205688079065e+01,-1.161914683267220738e+02,0.000000000000000000e+00
3.915283900798751104e-01,-3.156263801806617059e-02,2.122558133709609995e-01,-6.246913696923756323e-03,-1.413191647904413912e+02,-2.101429201140729575e+01,0.000000000000000000e+00
3.779490601932143368e-01,1.824112517419088642e-01,-3.508617460806270905e-02,-2.666449222543110231e-04,2.618416481729401468e+01,1.361301519328776806e+02,0.000000000000000000e+00
3.922764939939690221e-01,6.539185813981901463e-02,3.558385788689935603e-02,1.211394909815523280e-01,-6.206390775798481485e+01,1.140538011536723815e+02,0.000000000000000000e+00
8.502144770543204610e-02,7.373313386968345651e-02,-5.772653894221111415e-01,7.037552208892579320e-03,1.583187477846801983e+02,2.022178644067752273e+01,0.000000000000000000e+00
4.232361428232343514e-01,-7.517389346260615335e-02,2.044544392229264915e-02,7.896314564633667710e-03,-2.828328155130687449e+01,-1.039920875375358378e+02,0.000000000000000000e+00
4.144429493421412647e-01,-3.258719926022962121e-01,5.199542291959542706e-02,-4.125007672892269661e-03,-2.407998160182360436e+01,-1.509169681828976479e+02,0.000000000000000000e+00
7.846960487235885573e-01,-1.031401631009086328e+00,1.255417905358239716e+00,-5.939676243938431244e-02,-1.302832968081167166e+02,-1.070355968698630846e+02,0.000000000000000000e+00
5.617361762201608100e-01,1.653880120314954683e+00,-1.206942310681440311e+00,9.781341370457746764e-03,1.027341826479955245e+02,1.407772524458058854e+02,0.000000000000000000e+00
1.607502487935367763e-01,1.217769842217906601e-01,-3.141555794833977844e-01,6.100991656965694399e-02,1.431024736085006452e+02,5.547120219662545537e+01,0.000000000000000000e+00
1.067667400597104160e-01,5.744413647764302633e-01,4.156842857230388377e-01,-8.709383308921151909e-03,-9.424519272408520010e+01,1.302390756433654815e+02,0.000000000000000000e+00
4.785847291315120655e-01,1.251695873915639412e+00,-5.484970064897126685e-01,-1.542007596015013138e-02,6.650605816562027428e+01,1.517699415153721816e+02,0.000000000000000000e+00
1.520450691993463221e-01,1.048046391718508108e+00,-3.242689593064168596e-01,-1.050962780786109801e-02,4.827332379105143900e+01,1.560207394617234513e+02,0.000000000000000000e+00
3.034431393009163203e-01,-1.039435110890311043e+00,4.578283939364467120e-02,8.011198765686508572e-02,-7.169263905822583993e+00,-1.627680747119639761e+02,0.000000000000000000e+00
5.533959688186440573e-01,-3.399599624254644459e-01,9.609727580557555493e-01,2.609310197155548586e-02,-1.534405346829144889e+02,-5.428211982916612044e+01,0.000000000000000000e+00
3.181282187823364915e-01,1.259666912051018717e-01,1.570763944379318378e-01,-1.013721287402490068e-02,-1.100587367765638476e+02,8.826109715317670634e+01,0.000000000000000000e+00
4.341170148411689356e-01,3.064279966506863739e-01,-4.915908634037776670e-01,6.001822238488636191e-02,1.354495004900422543e+02,8.443102216163129015e+01,0.000000000000000000e+00
2.887789905067152385e-01,8.459873388586880427e-01,-5.598711942312227796e-01,8.458664623671548199e-02,8.981799421131626104e+01,1.357185129140172819e+02,0.000000000000000000e+00
1.001301237831921931e+00,-1.445404961670305466e-01,6.890837476124682670e-01,8.664350417874958077e-04,-1.573017788498544860e+02,-3.299523061121617928e+01,0.000000000000000000e+00
1.058818074244370355e-01,-1.163672902501396711e-01,-1.969019820689788813e-01,-9.616050307620929716e-03,1.245059587672458434e+02,-7.358189536489493321e+01,0.000000000000000000e+00
1.639585096900967098e+00,8.066721726766523659e-01,4.303937528550651481e-01,-3.180796320224756057e-03,-7.629170690335729432e+01,1.429909160081743948e+02,0.000000000000000000e+00
1.303794426082995339e-01,-8.622185756939894086e-01,-2.139456466203814300e-01,-2.009269454698457691e-02,3.899309645518761158e+01,-1.571453900492096523e+02,0.000000000000000000e+00
2.423246916628458147e-01,3.210789526392568982e-01,-6.673028284836032276e-01,-4.050807982395931983e-03,1.450630293551968748e+02,6.979842366004426424e+01,0.000000000000000000e+00
3.921512751748721382e-01,1.523001305149775664e-01,9.497106095277699223e-02,1.624003076276728588e-02,-7.285510933436407299e+01,1.168339339267133141e+02,0.000000000000000000e+00
2.986399532814738578e-01,2.147987881801618690e-02,6.963415274458684134e-02,1.495969319881408112e-02,-1.011190968748172168e+02,3.119196344680391420e+01,0.000000000000000000e+00
1.119232964385494106e-01,6.817646028460187801e-02,1.326065345229456294e-01,2.265402866243912405e-02,-1.172789770544351740e+02,6.029616526919267727e+01,0.000000000000000000e+00
3.046929590430527135e-01,-3.639805709501162806e-02,7.315620153922750002e-02,-9.669228744118935071e-03,-9.817447987892774108e+01,-4.884562414015154275e+01,0.000000000000000000e+00
4.216314890145225203e-01,-5.813064633075764459e-02,8.123593475533150143e-02,3.822644725571218427e-02,-9.722899066524296074e+01,-6.957492501908875226e+01,0.000000000000000000e+00
2.792593848814283186e-01,2.922126002488888430e-01,3.546255136091847615e-01,3.641511717405213761e-02,-1.216245952580945300e+02,1.002190701759648732e+02,0.000000000000000000e+00
4.207436779049952280e-01,-6.934554688090391848e-03,3.447511718181757168e-01,-2.275072033951454006e-03,-1.535672170841635022e+02,-3.088953286370923923e+00,0.000000000000000000e+00
4.102023366299388796e-01,-2.738586085521076408e-01,-3.389564319123198999e+00,-3.346607151831065829e-02,1.935857213302577975e+02,-1.564068750073880842e+01,0.000000000000000000e+00
3.989035844729811320e-01,2.164696416653888456e-01,-5.356069636595557348e-01,-1.013809282248978871e-01,1.480252030495887823e+02,5.982551541648395244e+01,0.000000000000000000e+00
7.141433729113357831e-01,-1.018661637048850696e-02,1.607737523991033604e-02,-2.340071989125114271e-03,-5.074475460774121416e+01,-3.215184943375879811e+01,0.000000000000000000e+00
1.583139421527626767e-01,7.812816900831349720e-01,-2.040515391545667245e-01,1.675187495981337107e-02,4.078908780850736093e+01,1.561750898425742946e+02,0.000000000000000000e+00
8.815558061920086841e-01,-3.759556348774246715e-01,-4.204095353220730913e-01,3.948375379067933788e-02,1.188205136208589607e+02,-1.062564901164036542e+02,0.000000000000000000e+00
3.331100542392736452e-01,4.686712927160128217e+00,-1.010206145027967395e+01,8.065874334835104742e-03,2.097131884467756322e+02,9.729355895595557513e+01,0.000000000000000000e+00
4.085026509582015408e-01,8.539320687961916567e-01,2.572235311621114295e+00,-4.134886650789639656e-02,-1.747953156560703860e+02,5.802864335145157071e+01,0.000000000000000000e+00
1.037611035558664296e-01,4.532381707095477497e-01,4.285328318224260885e-02,1.611417189415265128e-03,-1.482177602949924911e+01,1.567626598342075113e+02,0.000000000000000000e+00
1.889673156665702680e-01,8.997037671251315039e-02,-4.523466549060142089e-02,-1.587923811804964336e-02,5.289930345062823136e+01,1.052151089803337101e+02,0.000000000000000000e+00
5.232723893670905291e-01,1.930016243912040519e+00,-1.034686615288087363e+00,-1.511759244236062123e-02,8.332426548276586686e+01,1.554259845615198117e+02,0.000000000000000000e+00
1.215257915379690801e-01,-7.180448896071454923e-02,1.885376667567287279e-01,-3.362065275206187198e-02,-1.322313779680333141e+02,-5.036026319248411198e+01,0.000000000000000000e+00
4.157735275556692089e-01,-5.032636662917200354e-01,8.442869384675856514e-02,-6.257728639063527519e-03,-2.623773880325484242e+01,-1.563982577925136752e+02,0.000000000000000000e+00
4.507475459528315631e-01,1.099564330759749547e-01,3.822770757725990620e-01,-1.871314880843995276e-02,-1.497432010349714062e+02,4.307145080543251936e+01,0.000000000000000000e+00
8.542434078640942507e-02,4.433794275653703210e+00,2.818710783918503826e-01,6.234302048904422772e-02,-1.313427218307307598e+01,2.066003406679086538e+02,0.000000000000000000e+00
6.792408031388356138e-01,2.437716094942695477e+00,6.859858362059829961e-02,9.585409268010007533e-02,-5.066060579945107278e+00,1.800272944699496520e+02,0.000000000000000000e+00
1.505665062638138763e-01,1.630796852842033351e+00,-1.773974080038162926e+00,8.181377378069418227e-02,1.322595390196989911e+02,1.215848880875549156e+02,0.000000000000000000e+00
6.059782025184889953e-01,-7.468927057366854250e-01,3.159000239805808130e-01,-7.252114959847066888e-02,-6.289330466854057278e+01,-1.487006867068032534e+02,0.000000000000000000e+00
2.318093271750623074e-01,-2.035286476751118345e-01,1.879867414484474863e-01,1.552275484219668017e-02,-1.013190117012797629e+02,-1.096956161719276679e+02,0.000000000000000000e+00
3.155594685641316954e-01,1.740073393835337434e+00,4.873263426869758885e-02,4.663606748846844952e-02,-4.761159819111568936e+00,1.700045082593751715e+02,0.000000000000000000e+00
5.614370771875742960e-01,5.517184166682860269e-01,2.637821377783734489e-01,2.211190932401803366e-02,-6.898629356150648562e+01,1.442895602261982049e+02,0.000000000000000000e+00
5.853751354947622776e-01,1.080760280192989142e-01,-1.521322726827970540e-01,7.139761855116055767e-03,1.131446171638131233e+02,8.037887424665989045e+01,0.000000000000000000e+00
8.848334964848867390e-01,-1.561576830487992895e-01,-5.076003608605555995e-01,1.676181554892001296e-02,1.518996412756797270e+02,-4.673025842089615622e+01,0.000000000000000000e+00
8.477597649535678626e-01,7.298058861703433653e-01,-1.229224990830915173e-02,-3.471744608175394292e-03,2.709835418160695397e+00,1.608862375462868783e+02,0.000000000000000000e+00
8.997805939079481785e-01,1.182101886126902368e+00,-9.737816297326965520e-01,-1.671237533875696846e-02,1.064946141501405634e+02,1.292769142541680765e+02,0.000000000000000000e+00
1.858176251880875873e-01,6.759981688289896928e-02,1.813372978439624708e-02,-1.620416057583266151e-02,-2.707395674903606064e+01,1.009276381798307369e+02,0.000000000000000000e+00
2.682591174161198522e-01,1.773501430629293996e+00,-6.179643795086525726e-01,-1.521513780898273854e-02,5.656130164866300447e+01,1.623257791523796811e+02,0.000000000000000000e+00
3.533400436598645444e-01,-5.586385434804669314e-01,1.378483456382257000e+00,7.836584936031051885e-02,-1.547849981086524167e+02,-6.272753256174471659e+01,0.000000000000000000e+00
3.729449286307520706e-01,-4.261860582803469466e-01,3.361079863598688822e-01,3.911567517251543502e-02,-9.853066067620315494e+01,-1.249372094609748274e+02,0.000000000000000000e+00
5.402451032794066688e-01,6.731562720244304021e-01,3.467829989624564568e+00,3.237789062417154723e-02,-1.924250640470046392e+02,3.735250549925815733e+01,0.000000000000000000e+00
5.979017688775959405e-01,1.868614400306952972e-01,1.541228466655582829e-01,-1.741757350173557539e-02,-9.299748740173460249e+01,1.127519040238953778e+02,0.000000000000000000e+00
1.739670759925101562e-01,5.052892134292672616e-02,-1.155509075332649127e-01,-1.428691477013425970e-02,1.152901907974167273e+02,5.041491327739366568e+01,0.000000000000000000e+00
3.735716883449933245e-01,2.110408654057498862e-02,3.988115508771381990e+00,7.522599771352372899e-02,-2.018503806540697667e+02,1.068140552148608480e+00,0.000000000000000000e+00
9.573019182532464810e-02,2.129446382837267837e+00,-6.447371946736464743e+00,2.134411856682470743e-03,2.127290174278824395e+02,7.026041624845727540e+01,0.000000000000000000e+00
9.981043120878086983e-01,3.248502626681460531e-02,5.012634735529003516e-01,-2.855472391766817886e-01,-1.592211590425920633e+02,1.031853268116775091e+01,0.000000000000000000e+00
1.241403026291659772e+00,2.975856779608153868e+00,-2.339553941590160946e+00,-4.840143146895411697e+00,1.364416443518792050e+02,1.735505153984400692e+02,0.000000000000000000e+00
3.531879355805875309e-01,8.392754155949392114e+00,3.088444229689534026e+01,-3.890017371923654821e+00,-2.009138307814311020e+02,5.459772826942308654e+01,0.000000000000000000e+00
4.293072935847402349e-01,-5.134242133528086338e-01,2.090429553076493530e-02,2.478303614021912515e-01,-6.487346162286352858e+00,-1.593337883698275732e+02,0.000000000000000000e+00
8.824816384322147211e-01,1.194850862634473376e-01,4.760571351101946375e-02,2.646501899393539081e-01,-5.573778134448123467e+01,1.398956789196517718e+02,0.000000000000000000e+00
1.937726881322736072e-01,-7.315873588257002069e+00,-1.126365835319706044e+01,-1.058351071509197361e+01,1.900561158544221598e+02,-1.234435983999304511e+02,0.000000000000000000e+00
2.655139587312412286e-01,-1.280536318616102842e-01,2.357442705905610225e-01,-3.316958200238732668e-01,-1.377055001205034444e+02,-7.480007625880310229e+01,0.000000000000000000e+00
1.719796639473915034e-01,-1.000457866154001563e+00,2.141704648557195334e+00,3.622363669334984770e-01,-1.625028068603245970e+02,-7.591019214766134837e+01,0.000000000000000000e+00
1.306233783724600750e-01,-1.270581561649215541e+00,-2.102695910131136880e+00,1.076664465466821374e+00,1.572677848924236343e+02,-9.503112017432253822e+01,0.000000000000000000e+00
3.120216356522718670e-01,3.162600994421446016e-02,-1.560962809979423438e-01,-8.373174977891924275e-02,1.348984769225510831e+02,2.733121215532498027e+01,0.000000000000000000e+00
5.602876536500146498e-01,1.463885298337518126e+00,-1.001008477504044425e+00,-1.129365011693603371e+00,9.882025093735988719e+01,1.445157716205664826e+02,0.000000000000000000e+00
3.822014284870739464e-01,-8.698918367544645758e-01,7.234354412112042887e-01,3.183785865996150988e-01,-1.048242862788618197e+02,-1.260455124716147139e+02,0.000000000000000000e+00
3.548887651588096825e-01,1.770290977593930615e+00,2.388235957121715103e+00,-1.037559660967959818e+00,-1.531640637420471194e+02,1.135335724787217799e+02,0.000000000000000000e+00
9.639389804831915987e-02,5.325165710088016091e+00,-1.146279578782251729e+00,1.565888278784910659e+00,4.581791296418123949e+01,2.128520681523920359e+02,0.000000000000000000e+00
6.825277364264416002e-01,-5.089545701470954420e-01,5.894811843858216438e-01,1.108532577556088361e+00,-1.253312052196293820e+02,-1.082102217478480668e+02,0.000000000000000000e+00
